,Close,Date,High-Non-seasonal-lag-1-days,High-Non-seasonal-lag-2-days,High-Non-seasonal-lag-3-days,High-Non-seasonal-lag-4-days,High-Seasonal-lag-1-months,High-Seasonal-lag-2-months,High-Seasonal-lag-3-months,High-Seasonal-lag-4-months,Close-Non-seasonal-lag-1-days,Close-Non-seasonal-lag-2-days,Close-Non-seasonal-lag-3-days,Close-Non-seasonal-lag-4-days,Close-Seasonal-lag-1-months,Close-Seasonal-lag-2-months,Close-Seasonal-lag-3-months,Close-Seasonal-lag-4-months,Open-Non-seasonal-lag-1-days,Open-Non-seasonal-lag-2-days,Open-Non-seasonal-lag-3-days,Open-Non-seasonal-lag-4-days,Open-Seasonal-lag-1-months,Open-Seasonal-lag-2-months,Open-Seasonal-lag-3-months,Open-Seasonal-lag-4-months,Month,Quarter,Day_Of_Year,Week_of_Year,Day_of_Week
281,142.50999450683594,2006-12-27,141.61000061035156,141.64999389648438,142.42999267578125,142.66000366210938,140.35000610351562,139.0,133.97000122070312,130.82000732421875,141.5800018310547,140.75,141.6199951171875,142.13999938964844,138.4199981689453,138.77999877929688,133.74000549316406,130.42999267578125,140.80999755859375,141.63999938964844,142.27000427246094,142.27999877929688,140.27999877929688,138.66000366210938,133.49000549316406,129.64999389648438,12,4,361,52,2
282,142.2100067138672,2006-12-28,142.60000610351562,141.61000061035156,141.64999389648438,142.42999267578125,139.16000366210938,138.75,133.99000549316406,130.8300018310547,142.50999450683594,141.5800018310547,140.75,141.6199951171875,139.02000427246094,137.91000366210938,133.69000244140625,130.5800018310547,141.8699951171875,140.80999755859375,141.63999938964844,142.27000427246094,138.24000549316406,138.61000061035156,133.74000549316406,130.49000549316406,12,4,362,52,3
283,141.6199951171875,2006-12-29,142.6999969482422,142.60000610351562,141.61000061035156,141.64999389648438,140.52999877929688,138.1999969482422,133.94000244140625,131.0399932861328,142.2100067138672,142.50999450683594,141.5800018310547,140.75,140.47000122070312,137.80999755859375,133.5800018310547,130.66000366210938,142.41000366210938,141.8699951171875,140.80999755859375,141.63999938964844,139.47000122070312,137.66000366210938,133.8000030517578,130.8699951171875,12,4,363,52,4
284,141.3699951171875,2007-01-03,142.5399932861328,142.6999969482422,142.60000610351562,141.61000061035156,141.0500030517578,138.25999450683594,133.8300018310547,130.99000549316406,141.6199951171875,142.2100067138672,142.50999450683594,141.5800018310547,140.52999877929688,137.7899932861328,133.0800018310547,130.63999938964844,142.05999755859375,142.41000366210938,141.8699951171875,140.80999755859375,140.44000244140625,138.07000732421875,133.5399932861328,130.85000610351562,1,1,3,1,2
285,141.6699981689453,2007-01-04,142.86000061035156,142.5399932861328,142.6999969482422,142.60000610351562,140.66000366210938,138.30999755859375,133.8699951171875,131.5800018310547,141.3699951171875,141.6199951171875,142.2100067138672,142.50999450683594,140.22000122070312,136.86000061035156,133.36000061035156,131.4199981689453,142.25,142.05999755859375,142.41000366210938,141.8699951171875,140.52999877929688,138.22000122070312,132.88999938964844,131.13999938964844,1,1,4,1,3
286,140.5399932861328,2007-01-05,142.0500030517578,142.86000061035156,142.5399932861328,142.6999969482422,141.5500030517578,137.00999450683594,135.0,131.85000610351562,141.6699981689453,141.3699951171875,141.6199951171875,142.2100067138672,141.2899932861328,136.77999877929688,134.9199981689453,131.6699981689453,141.22999572753906,142.25,142.05999755859375,142.41000366210938,140.25,136.50999450683594,133.22999572753906,131.50999450683594,1,1,5,1,4
287,141.19000244140625,2007-01-08,141.39999389648438,142.0500030517578,142.86000061035156,142.5399932861328,141.9600067138672,137.38999938964844,135.41000366210938,131.16000366210938,140.5399932861328,141.6699981689453,141.3699951171875,141.6199951171875,141.89999389648438,136.5399932861328,135.17999267578125,130.50999450683594,141.3300018310547,141.22999572753906,142.25,142.05999755859375,141.55999755859375,137.27000427246094,134.9199981689453,131.11000061035156,1,1,8,2,0
288,141.07000732421875,2007-01-09,141.41000366210938,141.39999389648438,142.0500030517578,142.86000061035156,142.07000732421875,138.27999877929688,135.10000610351562,130.57000732421875,141.19000244140625,140.5399932861328,141.6699981689453,141.3699951171875,141.77999877929688,138.0800018310547,135.00999450683594,129.91000366210938,140.82000732421875,141.3300018310547,141.22999572753906,142.25,141.8699951171875,136.9600067138672,134.9499969482422,130.05999755859375,1,1,9,2,1
289,141.5399932861328,2007-01-10,141.60000610351562,141.41000366210938,141.39999389648438,142.0500030517578,142.3000030517578,138.97999572753906,135.3000030517578,130.4600067138672,141.07000732421875,141.19000244140625,140.5399932861328,141.6699981689453,141.16000366210938,138.61000061035156,135.08999633789062,130.27999877929688,141.30999755859375,140.82000732421875,141.3300018310547,141.22999572753906,142.02999877929688,138.1999969482422,134.85000610351562,130.0800018310547,1,1,10,2,2
290,142.16000366210938,2007-01-11,141.57000732421875,141.60000610351562,141.41000366210938,141.39999389648438,141.89999389648438,139.0500030517578,135.4499969482422,130.69000244140625,141.5399932861328,141.07000732421875,141.19000244140625,140.5399932861328,141.4199981689453,138.91000366210938,135.27000427246094,130.41000366210938,140.5800018310547,141.30999755859375,140.82000732421875,141.3300018310547,141.1300048828125,138.0,135.10000610351562,129.86000061035156,1,1,11,2,3
291,143.24000549316406,2007-01-12,142.6199951171875,141.57000732421875,141.60000610351562,141.41000366210938,142.08999633789062,139.13999938964844,135.42999267578125,131.83999633789062,142.16000366210938,141.5399932861328,141.07000732421875,141.19000244140625,141.8300018310547,138.17999267578125,135.11000061035156,131.69000244140625,141.5800018310547,140.5800018310547,141.30999755859375,140.82000732421875,141.4199981689453,139.00999450683594,134.83999633789062,130.55999755859375,1,1,12,2,4
292,142.9600067138672,2007-01-16,143.24000549316406,142.6199951171875,141.57000732421875,141.60000610351562,141.8699951171875,138.33999633789062,136.38999938964844,132.4499969482422,143.24000549316406,142.16000366210938,141.5399932861328,141.07000732421875,141.72000122070312,138.24000549316406,136.27999877929688,132.22000122070312,142.14999389648438,141.5800018310547,140.5800018310547,141.30999755859375,141.69000244140625,138.13999938964844,135.4499969482422,131.63999938964844,1,1,16,3,1
293,143.02000427246094,2007-01-17,143.44000244140625,143.24000549316406,142.6199951171875,141.57000732421875,142.33999633789062,139.0399932861328,136.7100067138672,132.24000549316406,142.9600067138672,143.24000549316406,142.16000366210938,141.5399932861328,141.8699951171875,138.5800018310547,136.6300048828125,132.22999572753906,143.07000732421875,142.14999389648438,141.5800018310547,140.5800018310547,142.22999572753906,138.17999267578125,136.16000366210938,131.9600067138672,1,1,17,3,2
294,142.5399932861328,2007-01-18,143.4600067138672,143.44000244140625,143.24000549316406,142.6199951171875,143.24000549316406,139.74000549316406,137.0500030517578,132.38999938964844,143.02000427246094,142.9600067138672,143.24000549316406,142.16000366210938,143.1199951171875,139.6199951171875,136.83999633789062,131.9600067138672,142.85000610351562,143.07000732421875,142.14999389648438,141.5800018310547,141.86000061035156,138.97000122070312,136.52000427246094,132.30999755859375,1,1,18,3,3
295,142.82000732421875,2007-01-19,143.25999450683594,143.4600067138672,143.44000244140625,143.24000549316406,142.88999938964844,140.4499969482422,136.6999969482422,132.38999938964844,142.5399932861328,143.02000427246094,142.9600067138672,143.24000549316406,142.33999633789062,140.02000427246094,136.41000366210938,132.13999938964844,143.1699981689453,142.85000610351562,143.07000732421875,142.14999389648438,142.63999938964844,139.57000732421875,136.47000122070312,131.7899932861328,1,1,19,3,4
296,142.3800048828125,2007-01-22,143.10000610351562,143.25999450683594,143.4600067138672,143.44000244140625,142.8800048828125,140.67999267578125,137.3699951171875,132.1300048828125,142.82000732421875,142.5399932861328,143.02000427246094,142.9600067138672,141.9499969482422,140.3800048828125,136.58999633789062,131.80999755859375,142.5399932861328,143.1699981689453,142.85000610351562,143.07000732421875,142.5399932861328,140.44000244140625,137.0399932861328,132.1199951171875,1,1,22,4,0
297,142.8000030517578,2007-01-23,143.10000610351562,143.10000610351562,143.25999450683594,143.4600067138672,142.55999755859375,140.42999267578125,136.8800048828125,132.77000427246094,142.3800048828125,142.82000732421875,142.5399932861328,143.02000427246094,142.22000122070312,140.4199981689453,136.80999755859375,132.50999450683594,143.07000732421875,142.5399932861328,143.1699981689453,142.85000610351562,141.5500030517578,139.92999267578125,136.38999938964844,132.25,1,1,23,4,1
298,143.9499969482422,2007-01-24,143.0800018310547,143.10000610351562,143.10000610351562,143.25999450683594,142.66000366210938,140.74000549316406,136.9499969482422,132.75,142.8000030517578,142.3800048828125,142.82000732421875,142.5399932861328,142.13999938964844,140.5,136.83999633789062,131.8699951171875,142.25999450683594,143.07000732421875,142.5399932861328,143.1699981689453,142.27999877929688,140.3000030517578,136.83999633789062,132.61000061035156,1,1,24,4,2
299,142.25999450683594,2007-01-25,143.97999572753906,143.0800018310547,143.10000610351562,143.10000610351562,142.42999267578125,140.6699981689453,137.8000030517578,131.67999267578125,143.9499969482422,142.8000030517578,142.3800048828125,142.82000732421875,141.6199951171875,140.63999938964844,137.47000122070312,131.47000122070312,142.97000122070312,142.25999450683594,143.07000732421875,142.5399932861328,142.27000427246094,140.49000549316406,136.55999755859375,131.6699981689453,1,1,25,4,3
300,142.1300048828125,2007-01-26,143.9199981689453,143.97999572753906,143.0800018310547,143.10000610351562,141.64999389648438,141.16000366210938,137.92999267578125,132.85000610351562,142.25999450683594,143.9499969482422,142.8000030517578,142.3800048828125,140.75,140.9199981689453,137.8800048828125,132.47999572753906,143.86000061035156,142.97000122070312,142.25999450683594,143.07000732421875,141.63999938964844,140.75,137.27999877929688,131.72999572753906,1,1,26,4,4
301,142.0500030517578,2007-01-29,142.64999389648438,143.9199981689453,143.97999572753906,143.0800018310547,141.61000061035156,140.83999633789062,138.41000366210938,133.60000610351562,142.1300048828125,142.25999450683594,143.9499969482422,142.8000030517578,141.5800018310547,140.35000610351562,138.35000610351562,133.5800018310547,142.57000732421875,143.86000061035156,142.97000122070312,142.25999450683594,140.80999755859375,140.24000549316406,137.74000549316406,132.5,1,1,29,5,0
302,142.7899932861328,2007-01-30,142.8000030517578,142.64999389648438,143.9199981689453,143.97999572753906,142.60000610351562,140.35000610351562,139.0,133.97000122070312,142.0500030517578,142.1300048828125,142.25999450683594,143.9499969482422,142.50999450683594,138.4199981689453,138.77999877929688,133.74000549316406,142.19000244140625,142.57000732421875,143.86000061035156,142.97000122070312,141.8699951171875,140.27999877929688,138.66000366210938,133.49000549316406,1,1,30,5,1
303,143.75,2007-01-31,142.86000061035156,142.8000030517578,142.64999389648438,143.9199981689453,142.6999969482422,139.16000366210938,138.75,133.99000549316406,142.7899932861328,142.0500030517578,142.1300048828125,142.25999450683594,142.2100067138672,139.02000427246094,137.91000366210938,133.69000244140625,142.35000610351562,142.19000244140625,142.57000732421875,143.86000061035156,142.41000366210938,138.24000549316406,138.61000061035156,133.74000549316406,1,1,31,5,2
304,144.61000061035156,2007-02-01,144.1300048828125,142.86000061035156,142.8000030517578,142.64999389648438,142.5399932861328,140.52999877929688,138.1999969482422,133.94000244140625,143.75,142.7899932861328,142.0500030517578,142.1300048828125,141.6199951171875,140.47000122070312,137.80999755859375,133.5800018310547,142.6300048828125,142.35000610351562,142.19000244140625,142.57000732421875,142.05999755859375,139.47000122070312,137.66000366210938,133.8000030517578,2,1,32,5,3
305,144.80999755859375,2007-02-02,144.66000366210938,144.1300048828125,142.86000061035156,142.8000030517578,142.86000061035156,141.0500030517578,138.25999450683594,133.8300018310547,144.61000061035156,143.75,142.7899932861328,142.0500030517578,141.3699951171875,140.52999877929688,137.7899932861328,133.0800018310547,144.14999389648438,142.6300048828125,142.35000610351562,142.19000244140625,142.25,140.44000244140625,138.07000732421875,133.5399932861328,2,1,33,5,4
306,144.85000610351562,2007-02-05,144.9499969482422,144.66000366210938,144.1300048828125,142.86000061035156,142.0500030517578,140.66000366210938,138.30999755859375,133.8699951171875,144.80999755859375,144.61000061035156,143.75,142.7899932861328,141.6699981689453,140.22000122070312,136.86000061035156,133.36000061035156,144.72999572753906,144.14999389648438,142.6300048828125,142.35000610351562,141.22999572753906,140.52999877929688,138.22000122070312,132.88999938964844,2,1,36,6,0
307,144.88999938964844,2007-02-06,144.94000244140625,144.9499969482422,144.66000366210938,144.1300048828125,141.39999389648438,141.5500030517578,137.00999450683594,135.0,144.85000610351562,144.80999755859375,144.61000061035156,143.75,140.5399932861328,141.2899932861328,136.77999877929688,134.9199981689453,144.6999969482422,144.72999572753906,144.14999389648438,142.6300048828125,141.3300018310547,140.25,136.50999450683594,133.22999572753906,2,1,37,6,1
308,145.2100067138672,2007-02-07,145.02999877929688,144.94000244140625,144.9499969482422,144.66000366210938,141.41000366210938,141.9600067138672,137.38999938964844,135.41000366210938,144.88999938964844,144.85000610351562,144.80999755859375,144.61000061035156,141.19000244140625,141.89999389648438,136.5399932861328,135.17999267578125,144.97000122070312,144.6999969482422,144.72999572753906,144.14999389648438,140.82000732421875,141.55999755859375,137.27000427246094,134.9199981689453,2,1,38,6,2
309,145.02000427246094,2007-02-08,145.36000061035156,145.02999877929688,144.94000244140625,144.9499969482422,141.60000610351562,142.07000732421875,138.27999877929688,135.10000610351562,145.2100067138672,144.88999938964844,144.85000610351562,144.80999755859375,141.07000732421875,141.77999877929688,138.0800018310547,135.00999450683594,145.1199951171875,144.97000122070312,144.6999969482422,144.72999572753906,141.30999755859375,141.8699951171875,136.9600067138672,134.9499969482422,2,1,39,6,3
310,143.94000244140625,2007-02-09,145.1199951171875,145.36000061035156,145.02999877929688,144.94000244140625,141.57000732421875,142.3000030517578,138.97999572753906,135.3000030517578,145.02000427246094,145.2100067138672,144.88999938964844,144.85000610351562,141.5399932861328,141.16000366210938,138.61000061035156,135.08999633789062,144.77999877929688,145.1199951171875,144.97000122070312,144.6999969482422,140.5800018310547,142.02999877929688,138.1999969482422,134.85000610351562,2,1,40,6,4
311,143.4499969482422,2007-02-12,145.3300018310547,145.1199951171875,145.36000061035156,145.02999877929688,142.6199951171875,141.89999389648438,139.0500030517578,135.4499969482422,143.94000244140625,145.02000427246094,145.2100067138672,144.88999938964844,142.16000366210938,141.4199981689453,138.91000366210938,135.27000427246094,145.05999755859375,144.77999877929688,145.1199951171875,144.97000122070312,141.5800018310547,141.1300048828125,138.0,135.10000610351562,2,1,43,7,0
312,144.66000366210938,2007-02-13,144.0399932861328,145.3300018310547,145.1199951171875,145.36000061035156,143.24000549316406,142.08999633789062,139.13999938964844,135.42999267578125,143.4499969482422,143.94000244140625,145.02000427246094,145.2100067138672,143.24000549316406,141.8300018310547,138.17999267578125,135.11000061035156,143.94000244140625,145.05999755859375,144.77999877929688,145.1199951171875,142.14999389648438,141.4199981689453,139.00999450683594,134.83999633789062,2,1,44,7,1
