,High,Low,Open,Close,Volume,Adj Close,Date
114,207.8699951171875,205.2899932861328,207.52000427246094,206.0,4338200.0,188.08958435058594,2016-05-17
115,207.35000610351562,204.69000244140625,206.0,206.02000427246094,4253000.0,188.10789489746094,2016-05-18
116,205.5800018310547,203.8000030517578,205.0800018310547,205.2899932861328,3841300.0,187.44129943847656,2016-05-19
117,207.16000366210938,205.89999389648438,205.99000549316406,206.5399932861328,2658700.0,188.58267211914062,2016-05-20
118,206.89999389648438,206.0399932861328,206.5500030517578,206.25999450683594,2118400.0,188.32704162597656,2016-05-23
119,209.32000732421875,207.1999969482422,207.25,208.94000244140625,2616600.0,190.77401733398438,2016-05-24
120,210.85000610351562,209.7100067138672,209.75,210.35000610351562,2453100.0,192.06141662597656,2016-05-25
121,210.80999755859375,210.0500030517578,210.55999755859375,210.42999267578125,2022900.0,192.1344451904297,2016-05-26
122,211.30999755859375,210.55999755859375,210.61000061035156,211.3000030517578,2489200.0,192.92880249023438,2016-05-27
123,211.8000030517578,210.27000427246094,211.66000366210938,210.97000122070312,3590100.0,192.6275177001953,2016-05-31
124,211.5800018310547,209.99000549316406,210.25,211.3699951171875,2873900.0,192.99273681640625,2016-06-01
125,212.05999755859375,210.3300018310547,210.91000366210938,212.05999755859375,3646600.0,193.6227264404297,2016-06-02
126,211.8000030517578,209.97999572753906,211.33999633789062,211.35000610351562,3327800.0,192.9744873046875,2016-06-03
127,212.8800048828125,211.6199951171875,211.82000732421875,212.52000427246094,2977100.0,194.04275512695312,2016-06-06
128,213.4600067138672,212.6199951171875,212.66000366210938,212.77000427246094,2590400.0,194.27102661132812,2016-06-07
129,213.63999938964844,212.80999755859375,212.94000244140625,213.4499969482422,1625000.0,194.8919219970703,2016-06-08
130,213.35000610351562,212.32000732421875,212.6199951171875,213.1999969482422,2154400.0,194.66363525390625,2016-06-09
131,211.97000122070312,210.5399932861328,211.5800018310547,211.19000244140625,3253900.0,192.8284149169922,2016-06-10
132,211.47999572753906,209.44000244140625,210.47999572753906,209.52000427246094,3656500.0,191.30357360839844,2016-06-13
133,209.8300018310547,208.0,209.1199951171875,209.13999938964844,4763300.0,190.95663452148438,2016-06-14
134,210.44000244140625,208.60000610351562,209.6300048828125,208.77000427246094,3853600.0,190.6188201904297,2016-06-15
135,209.66000366210938,206.64999389648438,207.80999755859375,209.4499969482422,3751300.0,191.23965454101562,2016-06-16
136,209.3800048828125,207.89999389648438,209.32000732421875,208.66000366210938,3653500.0,190.51832580566406,2016-06-17
137,211.7899932861328,209.91000366210938,210.99000549316406,210.0399932861328,4395500.0,191.77838134765625,2016-06-20
138,210.07000732421875,208.9600067138672,209.47000122070312,209.6199951171875,2706200.0,192.3086395263672,2016-06-21
139,210.69000244140625,209.11000061035156,209.82000732421875,209.27000427246094,3117300.0,191.98757934570312,2016-06-22
140,212.02000427246094,210.4600067138672,210.99000549316406,212.0,2719800.0,194.49212646484375,2016-06-23
141,208.05999755859375,203.8800048828125,204.8300018310547,204.2100067138672,15207500.0,187.34544372558594,2016-06-24
142,202.77000427246094,199.7899932861328,202.75,200.6300048828125,8046700.0,184.0610809326172,2016-06-27
143,204.3800048828125,202.27000427246094,202.63999938964844,204.3800048828125,7079800.0,187.50137329101562,2016-06-28
144,208.10000610351562,205.88999938964844,206.00999450683594,207.8000030517578,7240200.0,190.63897705078125,2016-06-29
145,210.72000122070312,207.74000549316406,208.41000366210938,210.5,6025600.0,193.115966796875,2016-06-30
146,211.69000244140625,210.5399932861328,210.5500030517578,211.1300048828125,4743700.0,193.6939697265625,2016-07-01
147,210.27000427246094,208.89999389648438,210.13999938964844,209.63999938964844,6213300.0,192.32699584960938,2016-07-05
148,210.99000549316406,208.25,209.02000427246094,210.83999633789062,6272500.0,193.42788696289062,2016-07-06
149,211.83999633789062,209.83999633789062,211.07000732421875,210.66000366210938,3486500.0,193.2627716064453,2016-07-07
150,214.14999389648438,212.0,212.24000549316406,213.86000061035156,3208400.0,196.19851684570312,2016-07-08
151,215.27999877929688,214.17999267578125,214.4199981689453,214.6699981689453,3287900.0,196.9416046142578,2016-07-11
152,216.52999877929688,215.49000549316406,215.77000427246094,216.17999267578125,4714600.0,198.32687377929688,2016-07-12
153,216.6999969482422,215.58999633789062,216.6699981689453,216.16000366210938,3845600.0,198.3085479736328,2016-07-13
154,217.91000366210938,216.89999389648438,217.6300048828125,217.35000610351562,5336500.0,199.4002685546875,2016-07-14
155,218.0500030517578,216.5399932861328,218.02000427246094,217.02999877929688,3687000.0,199.106689453125,2016-07-15
156,217.86000061035156,216.89999389648438,217.1699981689453,217.6300048828125,4112800.0,199.6571502685547,2016-07-18
157,217.4600067138672,216.8800048828125,217.17999267578125,217.38999938964844,1885700.0,199.4369354248047,2016-07-19
158,218.60000610351562,217.47000122070312,217.99000549316406,218.30999755859375,1837100.0,200.281005859375,2016-07-20
159,218.47000122070312,216.99000549316406,218.19000244140625,217.52000427246094,1792000.0,199.55625915527344,2016-07-21
160,218.55999755859375,217.35000610351562,217.64999389648438,218.47000122070312,4733900.0,200.42779541015625,2016-07-22
161,218.30999755859375,217.22000122070312,218.24000549316406,217.91000366210938,1702400.0,199.91400146484375,2016-07-25
162,218.4199981689453,217.0,217.82000732421875,218.0,3091000.0,199.99661254882812,2016-07-26
163,218.50999450683594,216.8800048828125,218.4199981689453,217.77999877929688,4742100.0,199.79476928710938,2016-07-27
164,218.3699951171875,217.0,217.52000427246094,218.0399932861328,1844200.0,200.03326416015625,2016-07-28
165,218.7899932861328,217.3800048828125,217.72000122070312,218.3699951171875,3093500.0,200.3360137939453,2016-07-29
166,218.89999389648438,217.64999389648438,218.47000122070312,218.1199951171875,3693700.0,200.10667419433594,2016-08-01
167,218.07000732421875,215.80999755859375,217.91000366210938,216.8300018310547,4835000.0,198.92320251464844,2016-08-02
168,217.47999572753906,216.38999938964844,216.72999572753906,217.47000122070312,2448600.0,199.51036071777344,2016-08-03
169,218.02000427246094,217.07000732421875,217.55999755859375,217.6699981689453,2143400.0,199.69386291503906,2016-08-04
170,219.47999572753906,218.3300018310547,218.50999450683594,219.39999389648438,3348500.0,201.28097534179688,2016-08-05
171,219.77999877929688,219.0,219.66000366210938,219.27999877929688,1575700.0,201.1708526611328,2016-08-08
172,220.00999450683594,219.05999755859375,219.4199981689453,219.4199981689453,1665900.0,201.29931640625,2016-08-09
173,219.6699981689453,218.47000122070312,219.60000610351562,218.8800048828125,2775100.0,200.80389404296875,2016-08-10
174,220.1999969482422,219.2100067138672,219.5399932861328,219.88999938964844,1791600.0,201.73048400878906,2016-08-11
175,219.97000122070312,219.25999450683594,219.55999755859375,219.7100067138672,1563300.0,201.56539916992188,2016-08-12
176,220.75999450683594,220.14999389648438,220.14999389648438,220.3699951171875,1337700.0,202.17083740234375,2016-08-15
177,219.92999267578125,219.22999572753906,219.86000061035156,219.25,2987800.0,201.14337158203125,2016-08-16
178,219.7899932861328,218.27999877929688,219.27000427246094,219.64999389648438,2903300.0,201.51034545898438,2016-08-17
179,220.16000366210938,219.47999572753906,219.60000610351562,220.16000366210938,1888200.0,201.97824096679688,2016-08-18
180,220.00999450683594,219.0,219.58999633789062,219.82000732421875,1657800.0,201.6663055419922,2016-08-19
181,220.05999755859375,219.08999633789062,219.5500030517578,219.75,1138800.0,201.60203552246094,2016-08-22
182,220.8800048828125,220.16000366210938,220.50999450683594,220.2100067138672,1698000.0,202.02406311035156,2016-08-23
183,220.1699981689453,218.63999938964844,220.05999755859375,219.1699981689453,1526900.0,201.0699462890625,2016-08-24
184,219.4499969482422,218.47999572753906,218.66000366210938,218.9499969482422,4890200.0,200.8681182861328,2016-08-25
185,220.38999938964844,217.5,219.16000366210938,218.55999755859375,4310100.0,200.51036071777344,2016-08-26
186,219.91000366210938,218.63999938964844,218.7100067138672,219.60000610351562,1576300.0,201.46446228027344,2016-08-29
187,219.82000732421875,218.61000061035156,219.5500030517578,219.25999450683594,1547900.0,201.15255737304688,2016-08-30
188,219.00999450683594,217.72999572753906,218.88999938964844,218.64999389648438,2531700.0,200.5928955078125,2016-08-31
189,218.99000549316406,217.27999877929688,218.63999938964844,218.6699981689453,3249300.0,200.6112518310547,2016-09-01
190,220.13999938964844,218.97999572753906,219.6999969482422,219.6300048828125,2301300.0,201.49195861816406,2016-09-02
191,220.3699951171875,219.1199951171875,219.9499969482422,220.3699951171875,3360100.0,202.17083740234375,2016-09-06
192,220.47999572753906,219.5800018310547,220.1199951171875,220.3300018310547,3668100.0,202.1341552734375,2016-09-07
193,220.22000122070312,219.42999267578125,219.88999938964844,219.80999755859375,3038000.0,201.65707397460938,2016-09-08
194,218.27999877929688,214.47999572753906,218.27000427246094,214.5399932861328,7335000.0,196.8223114013672,2016-09-09
195,218.05999755859375,213.5399932861328,213.58999633789062,217.6300048828125,5111600.0,199.6571502685547,2016-09-12
196,216.3699951171875,213.75,216.0500030517578,214.47000122070312,6515400.0,196.7581024169922,2016-09-13
197,215.92999267578125,213.7100067138672,214.52999877929688,214.35000610351562,4224600.0,196.64805603027344,2016-09-14
198,216.97000122070312,213.9600067138672,214.13999938964844,216.52000427246094,3415600.0,198.63885498046875,2016-09-15
199,216.0,214.8699951171875,215.77999877929688,215.6199951171875,5064700.0,197.81314086914062,2016-09-16
200,217.2100067138672,215.33999633789062,216.49000549316406,215.72999572753906,2090300.0,197.91400146484375,2016-09-19
201,216.91000366210938,215.69000244140625,216.7100067138672,215.75,2005800.0,197.93240356445312,2016-09-20
202,218.36000061035156,215.75999450683594,216.5500030517578,218.16000366210938,4112100.0,200.14337158203125,2016-09-21
203,219.8800048828125,219.05999755859375,219.36000061035156,219.5,4355300.0,201.37271118164062,2016-09-22
204,219.2100067138672,218.22999572753906,219.05999755859375,218.35000610351562,2483900.0,200.3177032470703,2016-09-23
205,216.4600067138672,215.24000549316406,216.25,215.4499969482422,3025900.0,198.66070556640625,2016-09-26
206,216.89999389648438,214.83999633789062,215.25999450683594,216.75999450683594,3252400.0,199.86862182617188,2016-09-27
207,218.02999877929688,215.9499969482422,217.07000732421875,217.89999389648438,2140200.0,200.9197998046875,2016-09-28
208,218.10000610351562,215.27999877929688,217.63999938964844,215.94000244140625,3913200.0,199.112548828125,2016-09-29
209,218.35000610351562,216.60000610351562,216.8800048828125,217.55999755859375,3952800.0,200.6062774658203,2016-09-30
210,217.27000427246094,216.25999450683594,217.02999877929688,216.88999938964844,4755900.0,199.9884796142578,2016-10-03
211,217.39999389648438,215.22999572753906,217.16000366210938,215.94000244140625,3317900.0,199.112548828125,2016-10-04
212,217.35000610351562,216.55999755859375,216.61000061035156,216.88999938964844,2860600.0,199.9884796142578,2016-10-05
213,217.25999450683594,215.9600067138672,216.58999633789062,217.10000610351562,2437600.0,200.18215942382812,2016-10-06
214,217.5800018310547,215.39999389648438,217.3300018310547,216.25,7719900.0,199.39837646484375,2016-10-07
215,217.92999267578125,216.25,216.25,217.33999633789062,2642300.0,200.4034423828125,2016-10-10
216,216.9499969482422,213.7899932861328,216.8800048828125,214.66000366210938,3985300.0,197.93228149414062,2016-10-11
217,215.52999877929688,214.22999572753906,214.82000732421875,214.92999267578125,2415300.0,198.1811981201172,2016-10-12
218,214.80999755859375,212.41000366210938,213.35000610351562,214.27000427246094,4465700.0,197.5726776123047,2016-10-13
219,215.91000366210938,214.25,215.38999938964844,214.2899932861328,3713000.0,197.59109497070312,2016-10-14
220,214.60000610351562,213.38999938964844,214.2899932861328,213.5800018310547,2933000.0,196.93641662597656,2016-10-17
221,215.5,214.49000549316406,215.4499969482422,214.89999389648438,1602700.0,198.15357971191406,2016-10-18
222,215.85000610351562,214.82000732421875,215.1999969482422,215.42999267578125,2718200.0,198.6422882080078,2016-10-19
223,215.75,214.3300018310547,215.10000610351562,215.05999755859375,2519600.0,198.30111694335938,2016-10-20
224,215.3000030517578,213.99000549316406,214.19000244140625,215.16000366210938,2227300.0,198.39332580566406,2016-10-21
225,216.52999877929688,215.6999969482422,216.22999572753906,216.11000061035156,2277700.0,199.269287109375,2016-10-24
226,216.1999969482422,215.2100067138672,215.89999389648438,215.4199981689453,2189300.0,198.633056640625,2016-10-25
227,215.63999938964844,214.16000366210938,214.4199981689453,214.97000122070312,2501100.0,198.21810913085938,2016-10-26
228,215.8300018310547,214.3000030517578,215.80999755859375,214.3800048828125,2882200.0,197.67408752441406,2016-10-27
229,215.13999938964844,212.92999267578125,214.3300018310547,213.75,3880200.0,197.09320068359375,2016-10-28
230,214.38999938964844,213.57000732421875,214.16000366210938,213.69000244140625,4264600.0,197.03790283203125,2016-10-31
231,214.17999267578125,210.7899932861328,214.1300048828125,212.22999572753906,8079700.0,195.69163513183594,2016-11-01
232,212.2899932861328,210.41000366210938,211.8699951171875,210.89999389648438,3790500.0,194.4652557373047,2016-11-02
233,211.41000366210938,209.63999938964844,211.1699981689453,210.02000427246094,3740300.0,193.6538848876953,2016-11-03
234,211.07000732421875,209.57000732421875,210.08999633789062,209.6699981689453,3932600.0,193.3311309814453,2016-11-04
235,214.38999938964844,212.49000549316406,212.64999389648438,214.32000732421875,8402900.0,197.61878967285156,2016-11-07
236,216.0,213.60000610351562,213.9199981689453,215.30999755859375,6422200.0,198.53163146972656,2016-11-08
237,218.33999633789062,213.47000122070312,213.50999450683594,217.69000244140625,9807400.0,200.72618103027344,2016-11-09
238,219.5500030517578,216.4499969482422,218.5800018310547,218.1199951171875,8137500.0,201.1226043701172,2016-11-10
239,217.9199981689453,216.5500030517578,217.32000732421875,217.72999572753906,7363300.0,200.76304626464844,2016-11-11
240,218.5,216.9499969482422,218.3699951171875,217.7899932861328,3748600.0,200.81832885742188,2016-11-14
241,219.52000427246094,218.02000427246094,218.2899932861328,219.52000427246094,5305800.0,202.41357421875,2016-11-15
242,219.3800048828125,218.6699981689453,218.77999877929688,219.24000549316406,4249700.0,202.15538024902344,2016-11-16
243,220.30999755859375,219.1699981689453,219.32000732421875,220.22999572753906,5754900.0,203.06822204589844,2016-11-17
244,220.52000427246094,219.52999877929688,220.30999755859375,219.7899932861328,4573100.0,202.6625213623047,2016-11-18
245,221.44000244140625,220.25999450683594,220.4199981689453,221.38999938964844,3181600.0,204.13784790039062,2016-11-21
246,222.0500030517578,220.99000549316406,221.8000030517578,221.75999450683594,3062300.0,204.47898864746094,2016-11-22
247,222.02999877929688,221.00999450683594,221.25,222.0,3758500.0,204.7002716064453,2016-11-23
248,222.82000732421875,222.2899932861328,222.36000061035156,222.80999755859375,1850800.0,205.44717407226562,2016-11-25
249,222.75,221.6300048828125,222.42999267578125,221.8300018310547,4820900.0,204.54359436035156,2016-11-28
250,222.72000122070312,221.42999267578125,221.80999755859375,222.19000244140625,3569400.0,204.87548828125,2016-11-29
251,223.10000610351562,221.52999877929688,222.94000244140625,221.52999877929688,6249100.0,204.2668914794922,2016-11-30
252,221.97999572753906,220.4199981689453,221.97000122070312,220.72999572753906,3842700.0,203.5292510986328,2016-12-01
253,221.5,220.52000427246094,220.92999267578125,220.91000366210938,3309600.0,203.6952362060547,2016-12-02
254,222.6699981689453,221.6999969482422,221.94000244140625,222.19000244140625,2441800.0,204.87548828125,2016-12-05
255,223.02000427246094,221.92999267578125,222.50999450683594,222.99000549316406,3124300.0,205.61314392089844,2016-12-06
256,225.97000122070312,222.66000366210938,222.8300018310547,225.8699951171875,3498900.0,208.26870727539062,2016-12-07
257,227.00999450683594,225.55999755859375,225.89999389648438,226.41000366210938,4668200.0,208.76663208007812,2016-12-08
